"GAME_ID","SEASON_ID","TEAM_ID_HOME","TEAM_ABBREVIATION_HOME","TEAM_NAME_HOME","GAME_DATE","MATCHUP_HOME","WL_HOME","MIN_HOME","FGM_HOME","FGA_HOME","FG_PCT_HOME","FG3M_HOME","FG3A_HOME","FG3_PCT_HOME","FTM_HOME","FTA_HOME","FT_PCT_HOME","OREB_HOME","DREB_HOME","REB_HOME","AST_HOME","STL_HOME","BLK_HOME","TOV_HOME","PF_HOME","PTS_HOME","PLUS_MINUS_HOME","VIDEO_AVAILABLE_HOME","TEAM_ID_AWAY","TEAM_ABBREVIATION_AWAY","TEAM_NAME_AWAY","MATCHUP_AWAY","WL_AWAY","MIN_AWAY","FGM_AWAY","FGA_AWAY","FG_PCT_AWAY","FG3M_AWAY","FG3A_AWAY","FG3_PCT_AWAY","FTM_AWAY","FTA_AWAY","FT_PCT_AWAY","OREB_AWAY","DREB_AWAY","REB_AWAY","AST_AWAY","STL_AWAY","BLK_AWAY","TOV_AWAY","PF_AWAY","PTS_AWAY","PLUS_MINUS_AWAY","VIDEO_AVAILABLE_AWAY","GAME_DATE_EST","GAME_SEQUENCE","GAME_STATUS_ID","GAME_STATUS_TEXT","GAMECODE","HOME_TEAM_ID","VISITOR_TEAM_ID","SEASON","LIVE_PERIOD","LIVE_PC_TIME","NATL_TV_BROADCASTER_ABBREVIATION","LIVE_PERIOD_TIME_BCAST","WH_STATUS","TEAM_CITY_HOME","PTS_PAINT_HOME","PTS_2ND_CHANCE_HOME","PTS_FB_HOME","LARGEST_LEAD_HOME","LEAD_CHANGES_HOME","TIMES_TIED_HOME","TEAM_TURNOVERS_HOME","TOTAL_TURNOVERS_HOME","TEAM_REBOUNDS_HOME","PTS_OFF_TO_HOME","TEAM_CITY_AWAY","PTS_PAINT_AWAY","PTS_2ND_CHANCE_AWAY","PTS_FB_AWAY","LARGEST_LEAD_AWAY","LEAD_CHANGES_AWAY","TIMES_TIED_AWAY","TEAM_TURNOVERS_AWAY","TOTAL_TURNOVERS_AWAY","TEAM_REBOUNDS_AWAY","PTS_OFF_TO_AWAY","LEAGUE_ID","GAME_DATE_DAY","ATTENDANCE","GAME_TIME","TEAM_CITY_NAME_HOME","TEAM_NICKNAME_HOME","TEAM_WINS_LOSSES_HOME","PTS_QTR1_HOME","PTS_QTR2_HOME","PTS_QTR3_HOME","PTS_QTR4_HOME","PTS_OT1_HOME","PTS_OT2_HOME","PTS_OT3_HOME","PTS_OT4_HOME","PTS_OT5_HOME","PTS_OT6_HOME","PTS_OT7_HOME","PTS_OT8_HOME","PTS_OT9_HOME","PTS_OT10_HOME","PTS_HOME_y","TEAM_CITY_NAME_AWAY","TEAM_NICKNAME_AWAY","TEAM_WINS_LOSSES_AWAY","PTS_QTR1_AWAY","PTS_QTR2_AWAY","PTS_QTR3_AWAY","PTS_QTR4_AWAY","PTS_OT1_AWAY","PTS_OT2_AWAY","PTS_OT3_AWAY","PTS_OT4_AWAY","PTS_OT5_AWAY","PTS_OT6_AWAY","PTS_OT7_AWAY","PTS_OT8_AWAY","PTS_OT9_AWAY","PTS_OT10_AWAY","LAST_GAME_ID","LAST_GAME_DATE_EST","LAST_GAME_HOME_TEAM_ID","LAST_GAME_HOME_TEAM_CITY","LAST_GAME_HOME_TEAM_NAME","LAST_GAME_HOME_TEAM_ABBREVIATION","LAST_GAME_HOME_TEAM_POINTS","LAST_GAME_VISITOR_TEAM_ID","LAST_GAME_VISITOR_TEAM_CITY","LAST_GAME_VISITOR_TEAM_NAME","LAST_GAME_VISITOR_TEAM_CITY1","LAST_GAME_VISITOR_TEAM_POINTS","HOME_TEAM_WINS","HOME_TEAM_LOSSES","SERIES_LEADER","VIDEO_AVAILABLE_FLAG","PT_AVAILABLE","PT_XYZ_AVAILABLE","HUSTLE_STATUS","HISTORICAL_STATUS"
"0024600067","21946","1610610026","CLR","Cleveland Rebels","1946-12-01","CLR vs. DEF","W","0","16.0","","","","","","17.0","22.0","0.773","","","","","","","","15.0","49","2","0","1610610028","DEF","Detroit Falcons","DEF @ CLR","L","0","19.0","","","","","","9.0","18.0","0.5","","","","","","","","20.0","47","-2","0","1946-12-01T00:00:00","","3","","19461201/DEFCLR","1610610026","1610610028","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","SUNDAY, DECEMBER 1, 1946","","","Cleveland","Rebels","-","","","","","","","","","","","","","","","49.0","Detroit","Falcons","-","","","","","","","","","","","","","","","0024600053","1946-11-26T00:00:00","1610610026","Cleveland","Rebels","CLR","46","1610610028","Detroit","Falcons","DEF","66","4.0","2.0","Cleveland","0.0","0.0","0.0","0.0","1.0"
"0024600068","21946","1610610031","PIT","Pittsburgh Ironmen","1946-12-02","PIT vs. BOS","L","0","17.0","","","","","","10.0","17.0","0.588","","","","","","","","","44","-2","0","1610612738","BOS","Boston Celtics","BOS @ PIT","W","0","17.0","","","","","","12.0","21.0","0.571","","","","","","","","","46","2","0","1946-12-02T00:00:00","","3","","19461202/BOSPIT","1610610031","1610612738","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","MONDAY, DECEMBER 2, 1946","","","Pittsburgh","Ironmen","-","","","","","","","","","","","","","","","44.0","Boston","Celtics","-","","","","","","","","","","","","","","","0024600059","1946-11-28T00:00:00","1610610031","Pittsburgh","Ironmen","PIT","55","1610612738","Boston","Celtics","BOS","59","1.0","5.0","Boston","0.0","0.0","0.0","0.0","1.0"
"0024600069","21946","1610612744","PHW","Philadelphia Warriors","1946-12-03","PHW vs. PRO","W","0","33.0","","","","","","10.0","","","","","","","","","","10.0","76","8","0","1610610032","PRO","Providence Steamrollers","PRO @ PHW","L","0","29.0","","","","","","10.0","","","","","","","","","","12.0","68","-8","0","1946-12-03T00:00:00","","3","","19461203/PROPHW","1610612744","1610610032","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","TUESDAY, DECEMBER 3, 1946","","","Philadelphia","Warriors","-","","","","","","","","","","","","","","","76.0","Providence","Steamrollers","-","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","2.0","Philadelphia","0.0","0.0","0.0","0.0","1.0"
"0024600071","21946","1610612752","NYK","New York Knicks","1946-12-04","NYK vs. DEF","W","0","28.0","","","","","","14.0","","","","","","","","","","17.0","70","13","0","1610610028","DEF","Detroit Falcons","DEF @ NYK","L","0","23.0","","","","","","11.0","","","","","","","","","","18.0","57","-13","0","1946-12-04T00:00:00","","3","","19461204/DEFNYK","1610612752","1610610028","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","WEDNESDAY, DECEMBER 4, 1946","","","New York","Knicks","-","","","","","","","","","","","","","","","70.0","Detroit","Falcons","-","","","","","","","","","","","","","","","0024600032","1946-11-18T00:00:00","1610612752","New York","Knicks","NYK","61","1610610028","Detroit","Falcons","DEF","57","5.0","1.0","New York","0.0","0.0","0.0","0.0","1.0"
"0024600070","21946","1610610036","WAS","Washington Capitols","1946-12-04","WAS vs. PRO","W","0","34.0","","","","","","12.0","","","","","","","","","","16.0","80","18","0","1610610032","PRO","Providence Steamrollers","PRO @ WAS","L","0","26.0","","","","","","10.0","","","","","","","","","","17.0","62","-18","0","1946-12-04T00:00:00","","3","","19461204/PROWAS","1610610036","1610610032","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","WEDNESDAY, DECEMBER 4, 1946","","","Washington","Capitols","-","","","","","","","","","","","","","","","80.0","Providence","Steamrollers","-","","","","","","","","","","","","","","","0024600040","1946-11-21T00:00:00","1610610036","Washington","Capitols","WAS","66","1610610032","Providence","Steamrollers","PRO","58","6.0","0.0","Washington","0.0","0.0","0.0","0.0","1.0"
"0024600072","21946","1610610031","PIT","Pittsburgh Ironmen","1946-12-04","PIT vs. CHS","L","0","16.0","","","","","","14.0","24.0","0.583","","","","","","","","20.0","46","-11","0","1610610025","CHS","Chicago Stags","CHS @ PIT","W","0","26.0","","","","","","15.0","22.0","0.682","","","","","","","","22.0","57","11","0","1946-12-04T00:00:00","","3","","19461204/CHSPIT","1610610031","1610610025","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","WEDNESDAY, DECEMBER 4, 1946","","","Pittsburgh","Ironmen","-","","","","","","","","","","","","","","","46.0","Chicago","Stags","-","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","6.0","Chicago","0.0","0.0","0.0","0.0","1.0"
"0024600074","21946","1610612738","BOS","Boston Celtics","1946-12-05","BOS vs. DEF","L","0","24.0","","","","","","13.0","","","","","","","","","","","61","-4","0","1610610028","DEF","Detroit Falcons","DEF @ BOS","W","0","25.0","","","","","","15.0","","","","","","","","","","","65","4","0","1946-12-05T00:00:00","","3","","19461205/DEFBOS","1610612738","1610610028","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","THURSDAY, DECEMBER 5, 1946","","","Boston","Celtics","-","","","","","","","","","","","","","","","61.0","Detroit","Falcons","-","","","","","","","","","","","","","","","0024600046","1946-11-23T00:00:00","1610612738","Boston","Celtics","BOS","46","1610610028","Detroit","Falcons","DEF","54","3.0","3.0","Tied","0.0","0.0","0.0","0.0","1.0"
"0024600076","21946","1610612744","PHW","Philadelphia Warriors","1946-12-05","PHW vs. NYK","W","0","22.0","","","","","","18.0","","","","","","","","","","","62","11","0","1610612752","NYK","New York Knicks","NYK @ PHW","L","0","21.0","","","","","","9.0","","","","","","","","","","","51","-11","0","1946-12-05T00:00:00","","3","","19461205/NYKPHW","1610612744","1610612752","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","THURSDAY, DECEMBER 5, 1946","","","Philadelphia","Warriors","-","","","","","","","","","","","","","","","62.0","New York","Knicks","-","","","","","","","","","","","","","","","0024600063","1946-11-30T00:00:00","1610612744","Philadelphia","Warriors","PHW","60","1610612752","New York","Knicks","NYK","64","4.0","2.0","Philadelphia","0.0","0.0","0.0","0.0","1.0"
"0024600075","21946","1610610034","BOM","St. Louis Bombers","1946-12-05","BOM vs. PIT","W","0","24.0","89.0","0.27","","","","18.0","","","","","","","","","","21.0","66","11","0","1610610031","PIT","Pittsburgh Ironmen","PIT @ BOM","L","0","19.0","76.0","0.25","","","","17.0","","","","","","","","","","29.0","55","-11","0","1946-12-05T00:00:00","","3","","19461205/PITBOM","1610610034","1610610031","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","THURSDAY, DECEMBER 5, 1946","","","St. Louis","Bombers","-","5","19","17","25","","","","","","","","","","","66.0","Pittsburgh","Ironmen","-","15","15","11","14","","","","","","","","","","","0024600003","1946-11-02T00:00:00","1610610034","St. Louis","Bombers","BOM","56","1610610031","Pittsburgh","Ironmen","PIT","51","5.0","1.0","St. Louis","0.0","0.0","0.0","0.0","1.0"
"0024600073","21946","1610610025","CHS","Chicago Stags","1946-12-05","CHS vs. HUS","L","0","23.0","","","","","","15.0","22.0","0.682","","","","","","","","28.0","61","-4","0","1610610035","HUS","Toronto Huskies","HUS @ CHS","W","0","26.0","","","","","","13.0","28.0","0.464","","","","","","","","16.0","65","4","0","1946-12-05T00:00:00","","3","","19461205/HUSCHS","1610610025","1610610035","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","THURSDAY, DECEMBER 5, 1946","","","Chicago","Stags","-","7","22","15","17","","","","","","","","","","","61.0","Toronto","Huskies","-","15","12","15","23","","","","","","","","","","","0024600016","1946-11-09T00:00:00","1610610025","Chicago","Stags","CHS","64","1610610035","Toronto","Huskies","HUS","54","4.0","2.0","Chicago","0.0","0.0","0.0","0.0","1.0"
"0024600078","21946","1610612738","BOS","Boston Celtics","1946-12-07","BOS vs. NYK","L","0","25.0","","","","","","15.0","","","","","","","","","","","65","-25","0","1610612752","NYK","New York Knicks","NYK @ BOS","W","0","38.0","","","","","","14.0","","","","","","","","","","","90","25","0","1946-12-07T00:00:00","","3","","19461207/NYKBOS","1610612738","1610612752","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","SATURDAY, DECEMBER 7, 1946","","","Boston","Celtics","-","","","","","","","","","","","","","","","65.0","New York","Knicks","-","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","2.0","Boston","0.0","0.0","0.0","0.0","1.0"
"0024600080","21946","1610610032","PRO","Providence Steamrollers","1946-12-07","PRO vs. HUS","L","0","20.0","","","","","","19.0","35.0","0.543","","","","","","","","21.0","59","-9","0","1610610035","HUS","Toronto Huskies","HUS @ PRO","W","0","25.0","","","","","","18.0","23.0","0.783","","","","","","","","29.0","68","9","0","1946-12-07T00:00:00","","3","","19461207/HUSPRO","1610610032","1610610035","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","SATURDAY, DECEMBER 7, 1946","","","Providence","Steamrollers","-","20","10","10","19","","","","","","","","","","","59.0","Toronto","Huskies","-","17","22","13","16","","","","","","","","","","","0024600062","1946-11-30T00:00:00","1610610032","Providence","Steamrollers","PRO","79","1610610035","Toronto","Huskies","HUS","65","3.0","3.0","Tied","0.0","0.0","0.0","0.0","1.0"
"0024600079","21946","1610610036","WAS","Washington Capitols","1946-12-07","WAS vs. DEF","W","0","32.0","","","","","","11.0","","","","","","","","","","17.0","75","11","0","1610610028","DEF","Detroit Falcons","DEF @ WAS","L","0","24.0","","","","","","16.0","","","","","","","","","","18.0","64","-11","0","1946-12-07T00:00:00","","3","","19461207/DEFWAS","1610610036","1610610028","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","SATURDAY, DECEMBER 7, 1946","","","Washington","Capitols","-","21","11","24","19","","","","","","","","","","","75.0","Detroit","Falcons","-","13","13","22","16","","","","","","","","","","","0024600005","1946-11-02T00:00:00","1610610036","Washington","Capitols","WAS","50","1610610028","Detroit","Falcons","DEF","33","5.0","1.0","Washington","0.0","0.0","0.0","0.0","1.0"
"0024600077","21946","1610610025","CHS","Chicago Stags","1946-12-07","CHS vs. CLR","W","0","38.0","","","","","","18.0","28.0","0.643","","","","","","","","24.0","86","8","0","1610610026","CLR","Cleveland Rebels","CLR @ CHS","L","0","28.0","","","","","","22.0","30.0","0.733","","","","","","","","23.0","78","-8","0","1946-12-07T00:00:00","","3","","19461207/CLRCHS","1610610025","1610610026","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","SATURDAY, DECEMBER 7, 1946","","","Chicago","Stags","-","23","21","18","24","","","","","","","","","","","86.0","Cleveland","Rebels","-","21","19","22","16","","","","","","","","","","","0024600031","1946-11-17T00:00:00","1610610025","Chicago","Stags","CHS","78","1610610026","Cleveland","Rebels","CLR","76","5.0","1.0","Chicago","0.0","0.0","0.0","0.0","1.0"
"0024600081","21946","1610610034","BOM","St. Louis Bombers","1946-12-07","BOM vs. PHW","L","0","18.0","104.0","0.173","","","","11.0","","","","","","","","","","21.0","47","-10","0","1610612744","PHW","Philadelphia Warriors","PHW @ BOM","W","0","21.0","74.0","0.284","","","","15.0","","","","","","","","","","15.0","57","10","0","1946-12-07T00:00:00","","3","","19461207/PHWBOM","1610610034","1610612744","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","SATURDAY, DECEMBER 7, 1946","","","St. Louis","Bombers","-","6","11","13","17","","","","","","","","","","","47.0","Philadelphia","Warriors","-","11","19","15","12","","","","","","","","","","","0024600035","1946-11-19T00:00:00","1610610034","St. Louis","Bombers","BOM","66","1610612744","Philadelphia","Warriors","PHW","63","3.0","3.0","Tied","0.0","0.0","0.0","0.0","1.0"
"0024600083","21946","1610612752","NYK","New York Knicks","1946-12-08","NYK vs. BOS","W","0","25.0","","","","","","12.0","","","","","","","","","","15.0","62","18","0","1610612738","BOS","Boston Celtics","BOS @ NYK","L","0","18.0","","","","","","8.0","","","","","","","","","","14.0","44","-18","0","1946-12-08T00:00:00","","3","","19461208/BOSNYK","1610612752","1610612738","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","SUNDAY, DECEMBER 8, 1946","","","New York","Knicks","-","","","","","","","","","","","","","","","62.0","Boston","Celtics","-","","","","","","","","","","","","","","","0024600078","1946-12-07T00:00:00","1610612752","New York","Knicks","NYK","90","1610612738","Boston","Celtics","BOS","65","2.0","4.0","Boston","0.0","0.0","0.0","0.0","1.0"
"0024600082","21946","1610610026","CLR","Cleveland Rebels","1946-12-08","CLR vs. PHW","W","0","28.0","","","","","","16.0","","","","","","","","","","","72","6","0","1610612744","PHW","Philadelphia Warriors","PHW @ CLR","L","0","25.0","","","","","","16.0","","","","","","","","","","","66","-6","0","1946-12-08T00:00:00","","3","","19461208/PHWCLR","1610610026","1610612744","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","SUNDAY, DECEMBER 8, 1946","","","Cleveland","Rebels","-","","","","","","","","","","","","","","","72.0","Philadelphia","Warriors","-","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","3.0","Tied","0.0","0.0","0.0","0.0","1.0"
"0024600084","21946","1610610031","PIT","Pittsburgh Ironmen","1946-12-09","PIT vs. DEF","L","0","25.0","","","","","","8.0","","","","","","","","","","","58","-8","0","1610610028","DEF","Detroit Falcons","DEF @ PIT","W","0","22.0","","","","","","22.0","","","","","","","","","","","66","8","0","1946-12-09T00:00:00","","3","","19461209/DEFPIT","1610610031","1610610028","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","MONDAY, DECEMBER 9, 1946","","","Pittsburgh","Ironmen","-","","","","","","","","","","","","","","","58.0","Detroit","Falcons","-","","","","","","","","","","","","","","","0024600037","1946-11-20T00:00:00","1610610031","Pittsburgh","Ironmen","PIT","54","1610610028","Detroit","Falcons","DEF","53","3.0","3.0","Tied","0.0","0.0","0.0","0.0","1.0"
"0024600085","21946","1610610035","HUS","Toronto Huskies","1946-12-10","HUS vs. PHW","L","0","30.0","","","","","","13.0","","","","","","","","","","20.0","73","-12","0","1610612744","PHW","Philadelphia Warriors","PHW @ HUS","W","0","34.0","","","","","","17.0","","","","","","","","","","16.0","85","12","0","1946-12-10T00:00:00","","3","","19461210/PHWHUS","1610610035","1610612744","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","TUESDAY, DECEMBER 10, 1946","","","Toronto","Huskies","-","21","10","24","18","","","","","","","","","","","73.0","Philadelphia","Warriors","-","23","20","15","27","","","","","","","","","","","","","","","","","","","","","","","1.0","5.0","Philadelphia","0.0","0.0","0.0","0.0","1.0"
"0024600086","21946","1610610026","CLR","Cleveland Rebels","1946-12-10","CLR vs. BOM","L","0","22.0","","","","","","17.0","23.0","0.739","","","","","","","","17.0","61","-1","0","1610610034","BOM","St. Louis Bombers","BOM @ CLR","W","0","26.0","","","","","","10.0","16.0","0.625","","","","","","","","25.0","62","1","0","1946-12-10T00:00:00","","3","","19461210/BOMCLR","1610610026","1610610034","1946","5.0","","","Q5  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","TUESDAY, DECEMBER 10, 1946","","","Cleveland","Rebels","-","8","18","19","13","3","","","","","","","","","","61.0","St. Louis","Bombers","-","7","18","16","17","4","","","","","","","","","","0024600026","1946-11-16T00:00:00","1610610026","Cleveland","Rebels","CLR","74","1610610034","St. Louis","Bombers","BOM","83","1.0","5.0","St. Louis","0.0","0.0","0.0","0.0","1.0"
"0024600088","21946","1610612752","NYK","New York Knicks","1946-12-11","NYK vs. PRO","W","0","31.0","","","","","","21.0","","","","","","","","","","","83","15","0","1610610032","PRO","Providence Steamrollers","PRO @ NYK","L","0","24.0","","","","","","20.0","","","","","","","","","","","68","-15","0","1946-12-11T00:00:00","","3","","19461211/PRONYK","1610612752","1610610032","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","WEDNESDAY, DECEMBER 11, 1946","","","New York","Knicks","-","","","","","","","","","","","","","","","83.0","Providence","Steamrollers","-","","","","","","","","","","","","","","","0024600058","1946-11-28T00:00:00","1610612752","New York","Knicks","NYK","60","1610610032","Providence","Steamrollers","PRO","58","4.0","2.0","New York","0.0","0.0","0.0","0.0","1.0"
"0024600087","21946","1610610025","CHS","Chicago Stags","1946-12-11","CHS vs. CLR","W","0","36.0","","","","","","16.0","23.0","0.696","","","","","","","","29.0","88","9","0","1610610026","CLR","Cleveland Rebels","CLR @ CHS","L","0","29.0","","","","","","21.0","35.0","0.6","","","","","","","","22.0","79","-9","0","1946-12-11T00:00:00","","3","","19461211/CLRCHS","1610610025","1610610026","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","WEDNESDAY, DECEMBER 11, 1946","","","Chicago","Stags","-","18","23","28","19","","","","","","","","","","","88.0","Cleveland","Rebels","-","16","20","24","19","","","","","","","","","","","0024600077","1946-12-07T00:00:00","1610610025","Chicago","Stags","CHS","86","1610610026","Cleveland","Rebels","CLR","78","5.0","1.0","Chicago","0.0","0.0","0.0","0.0","1.0"
"0024600089","21946","1610610036","WAS","Washington Capitols","1946-12-11","WAS vs. DEF","W","0","29.0","","","","","","23.0","","","","","","","","","","17.0","81","15","0","1610610028","DEF","Detroit Falcons","DEF @ WAS","L","0","27.0","","","","","","12.0","","","","","","","","","","20.0","66","-15","0","1946-12-11T00:00:00","","3","","19461211/DEFWAS","1610610036","1610610028","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","WEDNESDAY, DECEMBER 11, 1946","","","Washington","Capitols","-","22","16","26","17","","","","","","","","","","","81.0","Detroit","Falcons","-","12","16","20","18","","","","","","","","","","","0024600079","1946-12-07T00:00:00","1610610036","Washington","Capitols","WAS","75","1610610028","Detroit","Falcons","DEF","64","5.0","1.0","Washington","0.0","0.0","0.0","0.0","1.0"
"0024600091","21946","1610612738","BOS","Boston Celtics","1946-12-12","BOS vs. DEF","W","0","29.0","","","","","","15.0","","","","","","","","","","","73","7","0","1610610028","DEF","Detroit Falcons","DEF @ BOS","L","0","24.0","","","","","","18.0","","","","","","","","","","","66","-7","0","1946-12-12T00:00:00","","3","","19461212/DEFBOS","1610612738","1610610028","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","THURSDAY, DECEMBER 12, 1946","","","Boston","Celtics","-","","","","","","","","","","","","","","","73.0","Detroit","Falcons","-","","","","","","","","","","","","","","","0024600074","1946-12-05T00:00:00","1610612738","Boston","Celtics","BOS","61","1610610028","Detroit","Falcons","DEF","65","3.0","3.0","Tied","0.0","0.0","0.0","0.0","1.0"
"0024600092","21946","1610612744","PHW","Philadelphia Warriors","1946-12-12","PHW vs. WAS","L","0","19.0","","","","","","11.0","18.0","0.611","","","","","","","","9.0","49","-15","0","1610610036","WAS","Washington Capitols","WAS @ PHW","W","0","28.0","","","","","","8.0","13.0","0.615","","","","","","","","13.0","64","15","0","1946-12-12T00:00:00","","3","","19461212/WASPHW","1610612744","1610610036","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","THURSDAY, DECEMBER 12, 1946","","","Philadelphia","Warriors","-","7","13","13","16","","","","","","","","","","","49.0","Washington","Capitols","-","14","18","7","25","","","","","","","","","","","0024600023","1946-11-14T00:00:00","1610612744","Philadelphia","Warriors","PHW","68","1610610036","Washington","Capitols","WAS","65","1.0","5.0","Washington","0.0","0.0","0.0","0.0","1.0"
"0024600090","21946","1610610034","BOM","St. Louis Bombers","1946-12-12","BOM vs. CHS","L","0","25.0","","","","","","18.0","","","","","","","","","","19.0","68","-20","0","1610610025","CHS","Chicago Stags","CHS @ BOM","W","0","37.0","","","","","","14.0","","","","","","","","","","25.0","88","20","0","1946-12-12T00:00:00","","3","","19461212/CHSBOM","1610610034","1610610025","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","THURSDAY, DECEMBER 12, 1946","","","St. Louis","Bombers","-","","","","","","","","","","","","","","","68.0","Chicago","Stags","-","","","","","","","","","","","","","","","0024600057","1946-11-28T00:00:00","1610610034","St. Louis","Bombers","BOM","75","1610610025","Chicago","Stags","CHS","72","4.0","3.0","St. Louis","0.0","0.0","0.0","0.0","1.0"
"0024600093","21946","1610610035","HUS","Toronto Huskies","1946-12-13","HUS vs. PIT","L","0","22.0","","","","","","8.0","15.0","0.533","","","","","","","","15.0","52","-10","0","1610610031","PIT","Pittsburgh Ironmen","PIT @ HUS","W","0","26.0","","","","","","10.0","17.0","0.588","","","","","","","","14.0","62","10","0","1946-12-13T00:00:00","","3","","19461213/PITHUS","1610610035","1610610031","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","FRIDAY, DECEMBER 13, 1946","","","Toronto","Huskies","-","20","11","11","10","","","","","","","","","","","52.0","Pittsburgh","Ironmen","-","11","10","21","20","","","","","","","","","","","0024600033","1946-11-18T00:00:00","1610610035","Toronto","Huskies","HUS","48","1610610031","Pittsburgh","Ironmen","PIT","54","3.0","3.0","Tied","0.0","0.0","0.0","0.0","1.0"
"0024600095","21946","1610612738","BOS","Boston Celtics","1946-12-14","BOS vs. PHW","W","0","33.0","","","","","","11.0","","","","","","","","","","","77","12","0","1610612744","PHW","Philadelphia Warriors","PHW @ BOS","L","0","24.0","","","","","","17.0","","","","","","","","","","","65","-12","0","1946-12-14T00:00:00","","3","","19461214/PHWBOS","1610612738","1610612744","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","SATURDAY, DECEMBER 14, 1946","","","Boston","Celtics","-","","","","","","","","","","","","","","","77.0","Philadelphia","Warriors","-","","","","","","","","","","","","","","","0024600052","1946-11-26T00:00:00","1610612738","Boston","Celtics","BOS","54","1610612744","Philadelphia","Warriors","PHW","66","1.0","5.0","Philadelphia","0.0","0.0","0.0","0.0","1.0"
"0024600096","21946","1610610036","WAS","Washington Capitols","1946-12-14","WAS vs. CLR","W","0","26.0","","","","","","20.0","21.0","0.952","","","","","","","","21.0","72","20","0","1610610026","CLR","Cleveland Rebels","CLR @ WAS","L","0","17.0","","","","","","18.0","24.0","0.75","","","","","","","","21.0","52","-20","0","1946-12-14T00:00:00","","3","","19461214/CLRWAS","1610610036","1610610026","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","SATURDAY, DECEMBER 14, 1946","","","Washington","Capitols","-","21","18","14","19","","","","","","","","","","","72.0","Cleveland","Rebels","-","10","17","13","12","","","","","","","","","","","0024600018","1946-11-10T00:00:00","1610610036","Washington","Capitols","WAS","68","1610610026","Cleveland","Rebels","CLR","92","5.0","1.0","Washington","0.0","0.0","0.0","0.0","1.0"
"0024600094","21946","1610610032","PRO","Providence Steamrollers","1946-12-14","PRO vs. DEF","W","0","33.0","","","","","","15.0","","","","","","","","","","","81","15","0","1610610028","DEF","Detroit Falcons","DEF @ PRO","L","0","24.0","","","","","","18.0","","","","","","","","","","","66","-15","0","1946-12-14T00:00:00","","3","","19461214/DEFPRO","1610610032","1610610028","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","SATURDAY, DECEMBER 14, 1946","","","Providence","Steamrollers","-","","","","","","","","","","","","","","","81.0","Detroit","Falcons","-","","","","","","","","","","","","","","","0024600029","1946-11-16T00:00:00","1610610032","Providence","Steamrollers","PRO","59","1610610028","Detroit","Falcons","DEF","70","4.0","2.0","Providence","0.0","0.0","0.0","0.0","1.0"
"0024600097","21946","1610610025","CHS","Chicago Stags","1946-12-15","CHS vs. PIT","W","0","29.0","","","","","","26.0","","","","","","","","","","31.0","84","9","0","1610610031","PIT","Pittsburgh Ironmen","PIT @ CHS","L","0","26.0","","","","","","23.0","","","","","","","","","","34.0","75","-9","0","1946-12-15T00:00:00","","3","","19461215/PITCHS","1610610025","1610610031","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","SUNDAY, DECEMBER 15, 1946","","","Chicago","Stags","-","21","19","21","23","","","","","","","","","","","84.0","Pittsburgh","Ironmen","-","12","20","23","20","","","","","","","","","","","0024600072","1946-12-04T00:00:00","1610610025","Chicago","Stags","CHS","57","1610610031","Pittsburgh","Ironmen","PIT","46","6.0","0.0","Chicago","0.0","0.0","0.0","0.0","1.0"
"0024600099","21946","1610610034","BOM","St. Louis Bombers","1946-12-15","BOM vs. HUS","L","0","15.0","87.0","0.172","","","","16.0","","","","","","","","","","16.0","46","-4","0","1610610035","HUS","Toronto Huskies","HUS @ BOM","W","0","19.0","83.0","0.229","","","","12.0","","","","","","","","","","22.0","50","4","0","1946-12-15T00:00:00","","3","","19461215/HUSBOM","1610610034","1610610035","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","SUNDAY, DECEMBER 15, 1946","","","St. Louis","Bombers","-","11","10","16","9","","","","","","","","","","","46.0","Toronto","Huskies","-","16","9","12","13","","","","","","","","","","","","","","","","","","","","","","","2.0","4.0","Toronto","0.0","0.0","0.0","0.0","1.0"
"0024600098","21946","1610610026","CLR","Cleveland Rebels","1946-12-15","CLR vs. NYK","W","0","27.0","","","","","","16.0","","","","","","","","","","","70","18","0","1610612752","NYK","New York Knicks","NYK @ CLR","L","0","19.0","","","","","","14.0","","","","","","","","","","","52","-18","0","1946-12-15T00:00:00","","3","","19461215/NYKCLR","1610610026","1610612752","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","SUNDAY, DECEMBER 15, 1946","","","Cleveland","Rebels","-","","","","","","","","","","","","","","","70.0","New York","Knicks","-","","","","","","","","","","","","","","","0024600043","1946-11-23T00:00:00","1610610026","Cleveland","Rebels","CLR","76","1610612752","New York","Knicks","NYK","82","4.0","2.0","Cleveland","0.0","0.0","0.0","0.0","1.0"
"0024600100","21946","1610610031","PIT","Pittsburgh Ironmen","1946-12-16","PIT vs. BOM","L","0","20.0","","","","","","15.0","","","","","","","","","","22.0","55","-11","0","1610610034","BOM","St. Louis Bombers","BOM @ PIT","W","0","26.0","","","","","","14.0","","","","","","","","","","21.0","66","11","0","1946-12-16T00:00:00","","3","","19461216/BOMPIT","1610610031","1610610034","1946","4.0","","","Q4  - ","1.0","","","","","","","","","","","","","","","","","","","","","","","","MONDAY, DECEMBER 16, 1946","","","Pittsburgh","Ironmen","-","","","","","","","","","","","","","","","55.0","St. Louis","Bombers","-","","","","","","","","","","","","","","","0024600075","1946-12-05T00:00:00","1610610031","Pittsburgh","Ironmen","PIT","55","1610610034","St. Louis","Bombers","BOM","66","1.0","5.0","St. Louis","0.0","0.0","0.0","0.0","1.0"
